wine-Female-DoNotOwnHome,wine-Female-DoNotOwnHome|wine-Female-DoNotOwnHome
dairy-fish-Female-DoNotOwnHome,dairy-fish-Female-DoNotOwnHome
Female-Homeowner,Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner
beer-softdrink-Male-DoNotOwnHome,beer-softdrink-Male-DoNotOwnHome
freshmeat-dairy-cannedmeat-Male-DoNotOwnHome,
cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner,cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-confectionery-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-fish-Male-Homeowner|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|dairy-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|dairy-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|dairy-cannedveg-cannedmeat-frozenmeal-beer-softdrink-Male-Homeowner|dairy-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-fish-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner
fruitveg-beer-Female-Homeowner,fruitveg-dairy-frozenmeal-beer-Female-Homeowner|fruitveg-frozenmeal-beer-Female-Homeowner|fruitveg-beer-Female-Homeowner
fruitveg-cannedveg-softdrink-Female-Homeowner,fruitveg-softdrink-Female-Homeowner
fruitveg-beer-wine-confectionery-Female-Homeowner,dairy-beer-wine-confectionery-Female-Homeowner|fruitveg-wine-confectionery-Female-Homeowner|fruitveg-beer-wine-confectionery-Female-Homeowner|beer-wine-confectionery-Female-Homeowner|fruitveg-beer-wine-confectionery-Female-Homeowner|fruitveg-beer-wine-confectionery-Female-Homeowner|fruitveg-cannedmeat-beer-wine-fish-confectionery-Female-Homeowner|fruitveg-beer-wine-fish-confectionery-Female-Homeowner
fruitveg-freshmeat-cannedmeat-fish-Female-DoNotOwnHome,fruitveg-freshmeat-cannedveg-fish-Female-DoNotOwnHome|fruitveg-freshmeat-softdrink-fish-Female-DoNotOwnHome|fruitveg-freshmeat-cannedveg-fish-Female-DoNotOwnHome
fish-Male-Homeowner,frozenmeal-fish-Male-Homeowner|frozenmeal-fish-Male-Homeowner|fish-Male-Homeowner|fish-Male-Homeowner|fish-Male-Homeowner
beer-Female-Homeowner,beer-fish-Female-Homeowner|beer-Female-Homeowner|beer-Female-Homeowner|beer-Female-Homeowner|beer-Female-Homeowner|dairy-beer-Female-Homeowner|dairy-beer-Female-Homeowner|beer-Female-Homeowner|frozenmeal-beer-Female-Homeowner|beer-Female-Homeowner
fruitveg-freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner,fruitveg-cannedveg-frozenmeal-beer-wine-Male-Homeowner|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|fruitveg-cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner
dairy-cannedveg-beer-Female-DoNotOwnHome,cannedveg-beer-Female-DoNotOwnHome
frozenmeal-Male-Homeowner,frozenmeal-fish-Male-Homeowner|frozenmeal-Male-Homeowner|frozenmeal-Male-Homeowner|frozenmeal-fish-Male-Homeowner|frozenmeal-Male-Homeowner|frozenmeal-Male-Homeowner|frozenmeal-Male-Homeowner
fruitveg-cannedveg-beer-wine-softdrink-confectionery-Female-Homeowner,
fruitveg-softdrink-fish-Female-DoNotOwnHome,fruitveg-dairy-softdrink-fish-Female-DoNotOwnHome|fruitveg-beer-softdrink-fish-Female-DoNotOwnHome|fruitveg-frozenmeal-softdrink-fish-Female-DoNotOwnHome|fruitveg-beer-softdrink-fish-Female-DoNotOwnHome|fruitveg-softdrink-Female-DoNotOwnHome
freshmeat-softdrink-Female-Homeowner,frozenmeal-softdrink-Female-Homeowner|fruitveg-freshmeat-softdrink-Female-Homeowner|softdrink-Female-Homeowner|freshmeat-frozenmeal-softdrink-Female-Homeowner|frozenmeal-softdrink-Female-Homeowner
freshmeat-frozenmeal-wine-confectionery-Female-Homeowner,wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|frozenmeal-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|frozenmeal-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|freshmeat-wine-confectionery-Female-Homeowner|fruitveg-frozenmeal-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|freshmeat-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner
freshmeat-frozenmeal-confectionery-Female-Homeowner,confectionery-Female-Homeowner|confectionery-Female-Homeowner
fruitveg-fish-Female-DoNotOwnHome,fruitveg-Female-DoNotOwnHome|fruitveg-fish-Female-DoNotOwnHome|fruitveg-beer-fish-Female-DoNotOwnHome|fruitveg-fish-Female-DoNotOwnHome|fruitveg-Female-DoNotOwnHome|fruitveg-fish-Female-DoNotOwnHome|fruitveg-beer-fish-Female-DoNotOwnHome|fruitveg-dairy-fish-Female-DoNotOwnHome|fruitveg-cannedveg-fish-Female-DoNotOwnHome
beer-Female-DoNotOwnHome,dairy-beer-Female-DoNotOwnHome|beer-Female-DoNotOwnHome|fruitveg-beer-Female-DoNotOwnHome|beer-Female-DoNotOwnHome|fruitveg-beer-Female-DoNotOwnHome
cannedveg-frozenmeal-beer-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|freshmeat-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|freshmeat-cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome
fruitveg-dairy-cannedmeat-frozenmeal-Female-DoNotOwnHome,fruitveg-frozenmeal-Female-DoNotOwnHome|fruitveg-dairy-cannedmeat-frozenmeal-softdrink-Female-DoNotOwnHome
wine-confectionery-Male-Homeowner,wine-confectionery-Male-Homeowner
fruitveg-dairy-cannedveg-frozenmeal-beer-Male-Homeowner,fruitveg-cannedveg-frozenmeal-beer-Male-Homeowner|fruitveg-cannedveg-frozenmeal-beer-softdrink-Male-Homeowner|fruitveg-dairy-cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner
cannedveg-wine-fish-confectionery-Female-Homeowner,fruitveg-cannedveg-wine-fish-confectionery-Female-Homeowner|cannedveg-cannedmeat-wine-fish-confectionery-Female-Homeowner|cannedveg-wine-confectionery-Female-Homeowner
fruitveg-cannedveg-wine-confectionery-Female-DoNotOwnHome,fruitveg-wine-confectionery-Female-DoNotOwnHome|cannedveg-wine-confectionery-Female-DoNotOwnHome|fruitveg-wine-confectionery-Female-DoNotOwnHome|cannedveg-wine-confectionery-Female-DoNotOwnHome|fruitveg-wine-confectionery-Female-DoNotOwnHome|cannedveg-wine-confectionery-Female-DoNotOwnHome
Female-DoNotOwnHome,Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome|Female-DoNotOwnHome
freshmeat-cannedveg-cannedmeat-wine-softdrink-fish-confectionery-Female-Homeowner,cannedveg-cannedmeat-wine-fish-confectionery-Female-Homeowner|fruitveg-freshmeat-cannedveg-wine-softdrink-fish-confectionery-Female-Homeowner
cannedveg-frozenmeal-beer-Male-Homeowner,cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-fish-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|dairy-cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-fish-Male-Homeowner|cannedveg-frozenmeal-beer-softdrink-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|dairy-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|dairy-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-fish-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-confectionery-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-confectionery-Male-Homeowner|cannedveg-frozenmeal-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner
freshmeat-Male-Homeowner,fruitveg-freshmeat-Male-Homeowner|fruitveg-freshmeat-Male-Homeowner|freshmeat-Male-Homeowner|freshmeat-beer-Male-Homeowner|freshmeat-Male-Homeowner|freshmeat-Male-Homeowner|freshmeat-Male-Homeowner|freshmeat-Male-Homeowner|freshmeat-frozenmeal-Male-Homeowner
fruitveg-dairy-frozenmeal-fish-Male-DoNotOwnHome,fruitveg-dairy-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-dairy-fish-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome
frozenmeal-Female-DoNotOwnHome,frozenmeal-Female-DoNotOwnHome|frozenmeal-beer-Female-DoNotOwnHome
fruitveg-cannedmeat-beer-Male-DoNotOwnHome,cannedmeat-beer-Male-DoNotOwnHome
fruitveg-dairy-wine-confectionery-Female-Homeowner,fruitveg-freshmeat-dairy-wine-confectionery-Female-Homeowner|fruitveg-wine-confectionery-Female-Homeowner|fruitveg-freshmeat-dairy-wine-confectionery-Female-Homeowner|fruitveg-frozenmeal-wine-confectionery-Female-Homeowner|dairy-wine-softdrink-confectionery-Female-Homeowner|dairy-wine-confectionery-Female-Homeowner
fruitveg-freshmeat-cannedveg-wine-softdrink-fish-confectionery-Female-DoNotOwnHome,fruitveg-freshmeat-dairy-cannedveg-wine-softdrink-fish-Female-DoNotOwnHome
freshmeat-Female-Homeowner,freshmeat-Female-Homeowner|freshmeat-frozenmeal-Female-Homeowner|freshmeat-Female-Homeowner|freshmeat-frozenmeal-Female-Homeowner|freshmeat-Female-Homeowner|freshmeat-frozenmeal-Female-Homeowner
fruitveg-cannedveg-Male-Homeowner,fruitveg-cannedveg-fish-Male-Homeowner
dairy-frozenmeal-beer-confectionery-Male-Homeowner,dairy-beer-confectionery-Male-Homeowner|dairy-frozenmeal-beer-confectionery-Male-Homeowner
cannedmeat-wine-fish-confectionery-Female-Homeowner,wine-fish-confectionery-Female-Homeowner|cannedmeat-wine-fish-confectionery-Female-Homeowner|wine-fish-confectionery-Female-Homeowner|wine-fish-confectionery-Female-Homeowner
freshmeat-dairy-cannedmeat-confectionery-Female-Homeowner,freshmeat-dairy-cannedmeat-Female-Homeowner
wine-Female-DoNotOwnHome,wine-Female-DoNotOwnHome|wine-Female-DoNotOwnHome
fruitveg-cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome
fruitveg-cannedveg-frozenmeal-beer-fish-confectionery-Male-DoNotOwnHome,fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-frozenmeal-fish-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-confectionery-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-confectionery-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome
dairy-confectionery-Female-Homeowner,dairy-fish-confectionery-Female-Homeowner|dairy-fish-confectionery-Female-Homeowner|dairy-wine-confectionery-Female-Homeowner|dairy-fish-confectionery-Female-Homeowner
dairy-wine-confectionery-Male-Homeowner,dairy-beer-confectionery-Male-Homeowner|dairy-wine-Male-Homeowner|wine-confectionery-Male-Homeowner|dairy-confectionery-Male-Homeowner
fruitveg-dairy-cannedveg-Female-DoNotOwnHome,fruitveg-cannedveg-Female-DoNotOwnHome
cannedmeat-frozenmeal-confectionery-Male-Homeowner,frozenmeal-confectionery-Male-Homeowner|cannedmeat-frozenmeal-Male-Homeowner
cannedmeat-wine-Female-Homeowner,
cannedveg-frozenmeal-beer-wine-Male-Homeowner,cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-wine-fish-Male-Homeowner|cannedveg-frozenmeal-beer-wine-softdrink-Male-Homeowner|fruitveg-cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-wine-softdrink-Male-Homeowner
cannedveg-beer-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-beer-Male-DoNotOwnHome|cannedveg-beer-fish-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome
fruitveg-freshmeat-softdrink-fish-Female-DoNotOwnHome,fruitveg-freshmeat-softdrink-fish-Female-DoNotOwnHome|fruitveg-freshmeat-softdrink-Female-DoNotOwnHome
fruitveg-dairy-fish-Male-DoNotOwnHome,fruitveg-fish-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-fish-Male-DoNotOwnHome|fruitveg-dairy-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-dairy-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-dairy-beer-fish-Male-DoNotOwnHome
cannedmeat-Female-DoNotOwnHome,cannedmeat-Female-DoNotOwnHome
freshmeat-dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome,dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|freshmeat-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome
fruitveg-freshmeat-dairy-softdrink-fish-Female-DoNotOwnHome,fruitveg-freshmeat-softdrink-fish-Female-DoNotOwnHome|fruitveg-freshmeat-dairy-cannedveg-wine-softdrink-fish-Female-DoNotOwnHome
cannedmeat-frozenmeal-beer-Female-DoNotOwnHome,cannedmeat-frozenmeal-Female-DoNotOwnHome|cannedmeat-frozenmeal-Female-DoNotOwnHome|frozenmeal-beer-Female-DoNotOwnHome
Male-Homeowner,Male-Homeowner|beer-Male-Homeowner|Male-Homeowner|Male-Homeowner|beer-Male-Homeowner|Male-Homeowner|beer-Male-Homeowner|Male-Homeowner|Male-Homeowner|beer-Male-Homeowner|Male-Homeowner|Male-Homeowner|beer-Male-Homeowner|Male-Homeowner|Male-Homeowner|Male-Homeowner|Male-Homeowner|Male-Homeowner|Male-Homeowner|Male-Homeowner|beer-Male-Homeowner
cannedveg-frozenmeal-Female-Homeowner,cannedveg-Female-Homeowner|cannedveg-frozenmeal-Female-Homeowner|cannedveg-Female-Homeowner|cannedveg-frozenmeal-Female-Homeowner|cannedveg-Female-Homeowner|freshmeat-cannedveg-Female-Homeowner
softdrink-Female-Homeowner,frozenmeal-softdrink-Female-Homeowner|softdrink-Female-Homeowner|cannedmeat-softdrink-Female-Homeowner|freshmeat-frozenmeal-softdrink-Female-Homeowner|frozenmeal-softdrink-Female-Homeowner
fruitveg-confectionery-Female-DoNotOwnHome,fruitveg-fish-confectionery-Female-DoNotOwnHome|fruitveg-fish-confectionery-Female-DoNotOwnHome|fruitveg-confectionery-Female-DoNotOwnHome
cannedveg-frozenmeal-beer-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|freshmeat-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|freshmeat-cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome
freshmeat-cannedveg-cannedmeat-frozenmeal-beer-softdrink-fish-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-softdrink-confectionery-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-Male-DoNotOwnHome|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-softdrink-Male-DoNotOwnHome
