wine-Female-DoNotOwnHome,wine-Female-DoNotOwnHome|wine-Female-DoNotOwnHome
cannedmeat-beer-Male-DoNotOwnHome,cannedmeat-Male-DoNotOwnHome|cannedmeat-Male-DoNotOwnHome|cannedmeat-Male-DoNotOwnHome|cannedmeat-beer-Male-DoNotOwnHome|cannedmeat-beer-softdrink-Male-DoNotOwnHome|cannedmeat-Male-DoNotOwnHome
wine-confectionery-Female-Homeowner,wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|frozenmeal-wine-confectionery-Female-Homeowner|fruitveg-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|frozenmeal-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|freshmeat-wine-confectionery-Female-Homeowner|beer-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|cannedmeat-wine-confectionery-Female-Homeowner|freshmeat-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|cannedmeat-wine-confectionery-Female-Homeowner
fruitveg-softdrink-confectionery-Female-Homeowner,fruitveg-softdrink-Female-Homeowner|cannedmeat-softdrink-confectionery-Female-Homeowner
beer-softdrink-Female-Homeowner,frozenmeal-beer-softdrink-Female-Homeowner
softdrink-confectionery-Female-DoNotOwnHome,wine-softdrink-confectionery-Female-DoNotOwnHome|wine-softdrink-confectionery-Female-DoNotOwnHome
freshmeat-cannedveg-softdrink-Male-DoNotOwnHome,freshmeat-cannedveg-wine-softdrink-Male-DoNotOwnHome|freshmeat-softdrink-Male-DoNotOwnHome
cannedmeat-wine-confectionery-Female-DoNotOwnHome,wine-confectionery-Female-DoNotOwnHome|cannedmeat-wine-confectionery-Female-DoNotOwnHome|fruitveg-wine-confectionery-Female-DoNotOwnHome|wine-confectionery-Female-DoNotOwnHome|fruitveg-wine-confectionery-Female-DoNotOwnHome|wine-confectionery-Female-DoNotOwnHome|fruitveg-wine-confectionery-Female-DoNotOwnHome|cannedmeat-wine-confectionery-Female-DoNotOwnHome|wine-confectionery-Female-DoNotOwnHome|fruitveg-cannedmeat-wine-confectionery-Female-DoNotOwnHome|wine-confectionery-Female-DoNotOwnHome|wine-confectionery-Female-DoNotOwnHome|cannedmeat-wine-confectionery-Female-DoNotOwnHome
beer-fish-Male-Homeowner,beer-Male-Homeowner|beer-Male-Homeowner|beer-Male-Homeowner|beer-Male-Homeowner|beer-Male-Homeowner|fish-Male-Homeowner|fish-Male-Homeowner|fish-Male-Homeowner|beer-Male-Homeowner
cannedmeat-beer-fish-Female-Homeowner,beer-fish-Female-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-fish-Female-Homeowner|cannedmeat-fish-Female-Homeowner
fruitveg-beer-softdrink-fish-Female-Homeowner,
Male-DoNotOwnHome,Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome
beer-Female-DoNotOwnHome,dairy-beer-Female-DoNotOwnHome|beer-Female-DoNotOwnHome|fruitveg-beer-Female-DoNotOwnHome|beer-Female-DoNotOwnHome|fruitveg-beer-Female-DoNotOwnHome
dairy-softdrink-Female-Homeowner,dairy-softdrink-confectionery-Female-Homeowner|dairy-softdrink-Female-Homeowner
dairy-cannedveg-beer-wine-softdrink-Female-DoNotOwnHome,
fruitveg-freshmeat-softdrink-fish-Male-DoNotOwnHome,
fruitveg-freshmeat-cannedveg-cannedmeat-frozenmeal-beer-fish-Male-DoNotOwnHome,fruitveg-cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-freshmeat-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-freshmeat-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-freshmeat-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome
fruitveg-Male-Homeowner,fruitveg-Male-Homeowner|fruitveg-freshmeat-Male-Homeowner|fruitveg-Male-Homeowner|fruitveg-beer-Male-Homeowner|fruitveg-dairy-Male-Homeowner|fruitveg-freshmeat-Male-Homeowner|fruitveg-fish-Male-Homeowner|fruitveg-dairy-Male-Homeowner|fruitveg-frozenmeal-Male-Homeowner|fruitveg-Male-Homeowner|fruitveg-fish-Male-Homeowner
dairy-cannedveg-Female-Homeowner,
fruitveg-dairy-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome,fruitveg-dairy-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-Male-DoNotOwnHome
fruitveg-dairy-fish-Female-DoNotOwnHome,fruitveg-dairy-softdrink-fish-Female-DoNotOwnHome|fruitveg-fish-Female-DoNotOwnHome|fruitveg-dairy-Female-DoNotOwnHome|fruitveg-fish-Female-DoNotOwnHome|fruitveg-fish-Female-DoNotOwnHome|fruitveg-dairy-fish-Female-DoNotOwnHome
freshmeat-dairy-cannedveg-frozenmeal-beer-fish-confectionery-Male-DoNotOwnHome,freshmeat-cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome
Male-DoNotOwnHome,Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome|Male-DoNotOwnHome
cannedveg-Male-Homeowner,cannedveg-Male-Homeowner|cannedveg-Male-Homeowner|cannedveg-Male-Homeowner|cannedveg-Male-Homeowner|cannedveg-frozenmeal-Male-Homeowner
fruitveg-wine-Male-Homeowner,fruitveg-cannedveg-beer-wine-Male-Homeowner|fruitveg-wine-Male-Homeowner|fruitveg-freshmeat-wine-Male-Homeowner|fruitveg-wine-Male-Homeowner
dairy-Female-Homeowner,dairy-Female-Homeowner|dairy-Female-Homeowner|dairy-fish-Female-Homeowner|dairy-Female-Homeowner
frozenmeal-softdrink-Female-DoNotOwnHome,softdrink-Female-DoNotOwnHome|frozenmeal-softdrink-Female-DoNotOwnHome|softdrink-Female-DoNotOwnHome|softdrink-Female-DoNotOwnHome
fruitveg-cannedmeat-frozenmeal-Female-DoNotOwnHome,fruitveg-frozenmeal-Female-DoNotOwnHome|cannedmeat-frozenmeal-Female-DoNotOwnHome|cannedmeat-frozenmeal-Female-DoNotOwnHome
cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|dairy-cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-fish-Male-DoNotOwnHome|cannedveg-beer-fish-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-Male-DoNotOwnHome
beer-confectionery-Male-Homeowner,beer-confectionery-Male-Homeowner|confectionery-Male-Homeowner|confectionery-Male-Homeowner|confectionery-Male-Homeowner
fruitveg-cannedveg-cannedmeat-frozenmeal-beer-wine-softdrink-fish-Male-DoNotOwnHome,cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-frozenmeal-beer-softdrink-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-wine-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-frozenmeal-beer-wine-fish-confectionery-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome|fruitveg-cannedveg-frozenmeal-beer-wine-fish-Male-DoNotOwnHome
beer-Female-Homeowner,beer-fish-Female-Homeowner|beer-Female-Homeowner|beer-Female-Homeowner|beer-Female-Homeowner|beer-Female-Homeowner|dairy-beer-Female-Homeowner|dairy-beer-Female-Homeowner|beer-Female-Homeowner|frozenmeal-beer-Female-Homeowner|beer-Female-Homeowner
freshmeat-cannedveg-wine-confectionery-Female-Homeowner,cannedveg-wine-confectionery-Female-Homeowner|cannedveg-beer-wine-confectionery-Female-Homeowner|freshmeat-dairy-cannedveg-wine-confectionery-Female-Homeowner
wine-confectionery-Male-DoNotOwnHome,wine-confectionery-Male-DoNotOwnHome|wine-confectionery-Male-DoNotOwnHome|wine-confectionery-Male-DoNotOwnHome|wine-confectionery-Male-DoNotOwnHome|wine-softdrink-confectionery-Male-DoNotOwnHome
freshmeat-softdrink-Female-Homeowner,frozenmeal-softdrink-Female-Homeowner|fruitveg-freshmeat-softdrink-Female-Homeowner|softdrink-Female-Homeowner|freshmeat-frozenmeal-softdrink-Female-Homeowner|frozenmeal-softdrink-Female-Homeowner
dairy-cannedmeat-frozenmeal-fish-confectionery-Female-Homeowner,dairy-fish-confectionery-Female-Homeowner|dairy-fish-confectionery-Female-Homeowner|dairy-fish-confectionery-Female-Homeowner
freshmeat-frozenmeal-confectionery-Male-Homeowner,confectionery-Male-Homeowner|frozenmeal-confectionery-Male-Homeowner|freshmeat-confectionery-Male-Homeowner|freshmeat-confectionery-Male-Homeowner|confectionery-Male-Homeowner|freshmeat-confectionery-Male-Homeowner|confectionery-Male-Homeowner
wine-Male-DoNotOwnHome,wine-Male-DoNotOwnHome|wine-Male-DoNotOwnHome|fruitveg-wine-Male-DoNotOwnHome|wine-Male-DoNotOwnHome|wine-Male-DoNotOwnHome|wine-Male-DoNotOwnHome
cannedmeat-Male-DoNotOwnHome,cannedmeat-Male-DoNotOwnHome|cannedmeat-Male-DoNotOwnHome|cannedmeat-Male-DoNotOwnHome|cannedmeat-beer-Male-DoNotOwnHome|cannedmeat-fish-Male-DoNotOwnHome|cannedmeat-frozenmeal-Male-DoNotOwnHome|cannedmeat-fish-Male-DoNotOwnHome|cannedmeat-Male-DoNotOwnHome
Female-Homeowner,Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner
cannedveg-frozenmeal-beer-wine-Male-Homeowner,cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-cannedmeat-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-wine-fish-Male-Homeowner|cannedveg-frozenmeal-beer-wine-softdrink-Male-Homeowner|fruitveg-cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-Male-Homeowner|cannedveg-frozenmeal-beer-wine-Male-Homeowner|cannedveg-frozenmeal-beer-wine-softdrink-Male-Homeowner
freshmeat-fish-Female-Homeowner,
fruitveg-beer-wine-fish-Female-DoNotOwnHome,fruitveg-wine-fish-Female-DoNotOwnHome
fruitveg-frozenmeal-Male-Homeowner,fruitveg-Male-Homeowner|fruitveg-freshmeat-Male-Homeowner|fruitveg-Male-Homeowner|fruitveg-freshmeat-Male-Homeowner|fruitveg-frozenmeal-Male-Homeowner|fruitveg-Male-Homeowner
dairy-Female-Homeowner,dairy-Female-Homeowner|dairy-Female-Homeowner|dairy-fish-Female-Homeowner|dairy-Female-Homeowner
cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome,cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-softdrink-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome|freshmeat-cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-fish-confectionery-Male-DoNotOwnHome|cannedveg-frozenmeal-beer-confectionery-Male-DoNotOwnHome
fruitveg-cannedveg-frozenmeal-Female-Homeowner,fruitveg-dairy-cannedveg-Female-Homeowner|cannedveg-frozenmeal-Female-Homeowner|cannedveg-frozenmeal-Female-Homeowner
fruitveg-freshmeat-cannedmeat-softdrink-fish-Male-DoNotOwnHome,
fruitveg-freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner,fruitveg-cannedveg-frozenmeal-beer-wine-Male-Homeowner|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|fruitveg-cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner
cannedveg-fish-confectionery-Female-Homeowner,dairy-cannedveg-fish-confectionery-Female-Homeowner
Female-Homeowner,Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner|Female-Homeowner
cannedveg-cannedmeat-beer-Female-DoNotOwnHome,cannedveg-beer-Female-DoNotOwnHome|fruitveg-cannedveg-cannedmeat-beer-Female-DoNotOwnHome|cannedveg-cannedmeat-Female-DoNotOwnHome
cannedveg-cannedmeat-wine-softdrink-fish-confectionery-Female-DoNotOwnHome,
fruitveg-freshmeat-wine-Female-DoNotOwnHome,
fruitveg-freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner,fruitveg-cannedveg-frozenmeal-beer-wine-Male-Homeowner|freshmeat-cannedveg-cannedmeat-frozenmeal-beer-Male-Homeowner|fruitveg-cannedveg-frozenmeal-beer-Male-Homeowner|freshmeat-cannedveg-frozenmeal-beer-Male-Homeowner
freshmeat-fish-Female-DoNotOwnHome,freshmeat-fish-Female-DoNotOwnHome|freshmeat-fish-Female-DoNotOwnHome
fruitveg-fish-Male-DoNotOwnHome,fruitveg-fish-Male-DoNotOwnHome|fruitveg-dairy-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-beer-fish-Male-DoNotOwnHome|fruitveg-beer-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-Male-DoNotOwnHome|fruitveg-Male-DoNotOwnHome|fruitveg-Male-DoNotOwnHome
dairy-fish-Male-DoNotOwnHome,dairy-Male-DoNotOwnHome|dairy-Male-DoNotOwnHome|dairy-fish-Male-DoNotOwnHome
beer-wine-confectionery-Female-Homeowner,wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|dairy-beer-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|fruitveg-beer-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|beer-wine-confectionery-Female-Homeowner|fruitveg-beer-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|fruitveg-beer-wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|fruitveg-cannedmeat-beer-wine-fish-confectionery-Female-Homeowner|fruitveg-beer-wine-fish-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner|wine-confectionery-Female-Homeowner
fruitveg-frozenmeal-confectionery-Male-DoNotOwnHome,frozenmeal-confectionery-Male-DoNotOwnHome|fruitveg-frozenmeal-fish-confectionery-Male-DoNotOwnHome
cannedveg-frozenmeal-wine-Male-DoNotOwnHome,cannedveg-frozenmeal-wine-Male-DoNotOwnHome|cannedveg-wine-Male-DoNotOwnHome
freshmeat-Female-Homeowner,freshmeat-Female-Homeowner|freshmeat-frozenmeal-Female-Homeowner|freshmeat-Female-Homeowner|freshmeat-frozenmeal-Female-Homeowner|freshmeat-Female-Homeowner|freshmeat-frozenmeal-Female-Homeowner
dairy-wine-Male-Homeowner,wine-Male-Homeowner|wine-Male-Homeowner|dairy-wine-Male-Homeowner|wine-Male-Homeowner|dairy-Male-Homeowner|wine-Male-Homeowner|wine-Male-Homeowner|dairy-Male-Homeowner|dairy-Male-Homeowner|wine-Male-Homeowner|dairy-Male-Homeowner|dairy-Male-Homeowner
softdrink-Male-Homeowner,freshmeat-softdrink-Male-Homeowner|softdrink-Male-Homeowner|softdrink-Male-Homeowner|softdrink-Male-Homeowner|frozenmeal-softdrink-Male-Homeowner
fruitveg-cannedveg-wine-softdrink-fish-confectionery-Female-DoNotOwnHome,fruitveg-cannedmeat-wine-softdrink-fish-confectionery-Female-DoNotOwnHome|fruitveg-cannedveg-wine-softdrink-fish-Female-DoNotOwnHome|fruitveg-dairy-cannedveg-wine-softdrink-fish-confectionery-Female-DoNotOwnHome
fruitveg-dairy-fish-Male-DoNotOwnHome,fruitveg-fish-Male-DoNotOwnHome|fruitveg-dairy-cannedveg-fish-Male-DoNotOwnHome|fruitveg-dairy-frozenmeal-fish-Male-DoNotOwnHome|fruitveg-dairy-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-fish-Male-DoNotOwnHome|fruitveg-dairy-beer-fish-Male-DoNotOwnHome
fruitveg-freshmeat-wine-confectionery-Female-DoNotOwnHome,freshmeat-wine-confectionery-Female-DoNotOwnHome|freshmeat-wine-confectionery-Female-DoNotOwnHome|freshmeat-cannedmeat-wine-confectionery-Female-DoNotOwnHome|fruitveg-freshmeat-cannedmeat-wine-softdrink-confectionery-Female-DoNotOwnHome
fruitveg-cannedmeat-frozenmeal-softdrink-fish-confectionery-Female-DoNotOwnHome,fruitveg-frozenmeal-softdrink-fish-Female-DoNotOwnHome
frozenmeal-beer-confectionery-Female-Homeowner,beer-confectionery-Female-Homeowner|beer-confectionery-Female-Homeowner
cannedveg-cannedmeat-beer-wine-confectionery-Female-DoNotOwnHome,
fruitveg-cannedmeat-frozenmeal-Male-DoNotOwnHome,
cannedmeat-frozenmeal-beer-Male-DoNotOwnHome,cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedmeat-beer-Male-DoNotOwnHome|cannedmeat-frozenmeal-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome|cannedveg-cannedmeat-frozenmeal-beer-Male-DoNotOwnHome
cannedveg-frozenmeal-Female-DoNotOwnHome,cannedveg-Female-DoNotOwnHome|cannedveg-Female-DoNotOwnHome|cannedveg-Female-DoNotOwnHome|cannedveg-Female-DoNotOwnHome|cannedveg-Female-DoNotOwnHome|cannedveg-frozenmeal-beer-Female-DoNotOwnHome|cannedveg-Female-DoNotOwnHome
fruitveg-cannedveg-Male-Homeowner,fruitveg-cannedveg-fish-Male-Homeowner
fruitveg-softdrink-fish-Female-DoNotOwnHome,fruitveg-dairy-softdrink-fish-Female-DoNotOwnHome|fruitveg-beer-softdrink-fish-Female-DoNotOwnHome|fruitveg-frozenmeal-softdrink-fish-Female-DoNotOwnHome|fruitveg-beer-softdrink-fish-Female-DoNotOwnHome|fruitveg-softdrink-Female-DoNotOwnHome
frozenmeal-beer-confectionery-Female-DoNotOwnHome,beer-confectionery-Female-DoNotOwnHome|frozenmeal-beer-fish-confectionery-Female-DoNotOwnHome
fruitveg-cannedveg-frozenmeal-beer-softdrink-confectionery-Female-DoNotOwnHome,
cannedmeat-wine-softdrink-fish-confectionery-Female-Homeowner,cannedmeat-wine-fish-confectionery-Female-Homeowner
softdrink-confectionery-Female-Homeowner,wine-softdrink-confectionery-Female-Homeowner|cannedmeat-softdrink-confectionery-Female-Homeowner|wine-softdrink-confectionery-Female-Homeowner
cannedveg-confectionery-Male-DoNotOwnHome,
